23/08/2011,401.28
24/08/2011,396.68
25/08/2011,401.65
26/08/2011,404.41
29/08/2011,413.37
30/08/2011,419.26
31/08/2011,424.71
01/09/2011,435.29
05/09/2011,435.73
06/09/2011,436.16
07/09/2011,443.99
08/09/2011,453.26
09/09/2011,459.92
12/09/2011,462.93
13/09/2011,469.4
14/09/2011,466.99
15/09/2011,470.67
16/09/2011,457.11
19/09/2011,461.68
20/09/2011,454.37
21/09/2011,447.57
22/09/2011,449.26
23/09/2011,440.3
26/09/2011,434.43
27/09/2011,437.47
28/09/2011,433.97
29/09/2011,428.08
30/09/2011,427.6
03/10/2011,422.12
04/10/2011,418.18
05/10/2011,417.21
06/10/2011,421.32
07/10/2011,417.96
10/10/2011,419.66
11/10/2011,417.73
12/10/2011,410.91
13/10/2011,412.59
14/10/2011,414.49
17/10/2011,410.84
18/10/2011,404.32
19/10/2011,401.15
20/10/2011,403.73
21/10/2011,411.03
24/10/2011,414.46
25/10/2011,409.38
26/10/2011,412.1
27/10/2011,414.75
28/10/2011,422.07
31/10/2011,420.81
01/11/2011,413.82
02/11/2011,407.79
03/11/2011,408.44
04/11/2011,410.57
07/11/2011,410.52
08/11/2011,408.6
09/11/2011,405.19
10/11/2011,401.03
11/11/2011,396.3
14/11/2011,391.74
15/11/2011,387.87
16/11/2011,390.89
17/11/2011,385.86
18/11/2011,379.62
21/11/2011,379.14
22/11/2011,381.76
23/11/2011,388.57
24/11/2011,381.78
25/11/2011,383.35
28/11/2011,383.31
29/11/2011,382.9
30/11/2011,380.69
01/12/2011,380.1
02/12/2011,383.88
05/12/2011,391.19
06/12/2011,390.2
07/12/2011,387.21
08/12/2011,381.63
09/12/2011,377.16
12/12/2011,375.3
13/12/2011,371.75
14/12/2011,367.55
15/12/2011,364.48
16/12/2011,366.03
19/12/2011,367.4
20/12/2011,365.67
21/12/2011,367.72
22/12/2011,360.37
23/12/2011,356.21
26/12/2011,352.68
27/12/2011,347.8
28/12/2011,350.66
29/12/2011,350.51
30/12/2011,351.55
03/01/2012,350
04/01/2012,348.84
05/01/2012,340.94
06/01/2012,336.73
09/01/2012,339.32
10/01/2012,344.68
11/01/2012,347.43
12/01/2012,348.11
13/01/2012,354.33
16/01/2012,357.87
17/01/2012,358.86
18/01/2012,362.66
19/01/2012,373.43
20/01/2012,373
30/01/2012,384.94
31/01/2012,387.97
01/02/2012,390.67
