PDR,2023-12-31,2023-12-31,27.000,23.000,520.000,4848.000,12200.000,27.000,1170.000,2303.000,9579.000,815.000,2290.000,7.000,8377.000,27.000,-59.000,5.000,5.000,618.000,-40.000,1.000,1.000,684.000,88.000,111.000,3.200,7.000,2024-03-31,31.850,1.037,0.077,1.257,33.000,16.000,2.400,2.300,40.100,7.800,738810840.000,0,0,9.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PDV,2023-12-31,2023-12-31,59.000,7.000,180.000,93.000,23.000,803.000,0.000,212.000,594.000,83.000,450.000,19.000,165.000,59.000,11.000,5.000,5.000,1077.000,-49.000,121.000,121.000,64.000,13.000,6.000,4.900,11.000,2024-03-31,11.300,0.658,0.069,0.036,7.400,7.600,0.800,0.600,0.400,0.300,43087331.000,0,0,18.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PEC,2022-12-31,2022-12-31,510.000,40.000,0.000,42.000,61.000,2.000,0.000,2.000,10.000,51.000,1.000,6.000,39.000,510.000,-75.000,-40.000,-40.000,7.000,19505.000,45.000,45.000,-48.000,-299.000,-696.000,-45.300,-482.000,NULL,NULL,0.000,0.000,0.000,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0,0,-16.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PEG,2023-12-31,2023-12-31,-8.000,16.000,64.000,264.000,446.000,383.000,71.000,452.000,686.000,3.000,3.000,7.000,980.000,-8.000,-4.000,7.000,7.000,7578.000,-262.000,-17.000,-17.000,-4.000,3.000,0.000,0.000,0.000,2024-03-31,4.400,-15.983,0.363,0.033,-70.300,-20.000,1.600,2.100,0.100,0.400,248877470.146,0,0,26.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PEN,2023-12-31,2023-12-31,22.000,64.000,46.000,163.000,21.000,19.000,0.000,7.000,57.000,48.000,10.000,115.000,26.000,22.000,-15.000,-4.000,-4.000,134.000,-3834.000,NULL,NULL,-15.000,6.000,-12.000,-6.100,-27.000,2024-03-31,6.900,-0.318,0.092,0.034,-2.200,2.700,0.600,0.500,0.200,0.200,5000000.000,0,0,-11.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PEQ,2023-12-31,2023-12-31,-7.000,27.000,22.000,59.000,67.000,62.000,2.000,3.000,94.000,16.000,0.000,13.000,92.000,-7.000,-6.000,10.000,10.000,1094.000,-11.000,-12.000,-12.000,15.000,11.000,1.000,7.000,16.000,NULL,NULL,0.000,0.000,0.000,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0,0,13.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PET,2023-12-31,2023-12-31,39.000,25.000,3669.000,2397.000,1902.000,266.000,39.000,1206.000,2186.000,4516.000,11.000,348.000,2418.000,39.000,-2.000,5.000,5.000,17483.000,1.000,0.000,0.000,111.000,4.000,1.000,1.500,6.000,2024-03-31,29.000,0.785,0.049,0.006,22.800,9.800,1.400,1.100,0.200,0.100,107334831.000,0,0,3.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PFL,2023-12-31,2023-12-31,-26.000,31.000,57.000,96.000,66.000,13.000,0.000,78.000,222.000,0.000,0.000,6.000,81.000,-26.000,-47.000,4.000,4.000,20.000,-390.000,-23.000,-23.000,-5.000,-7.000,-27.000,-1.700,-2.000,2024-03-31,2.800,-8.185,0.227,3.880,-22.900,-2.300,0.600,0.600,10.900,3.700,50000000.000,0,0,-3.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PGB,2023-12-31,2023-12-31,0.000,0.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-31.000,17.000,17.000,280.000,NULL,NULL,0.500,6.000,2024-03-31,19.400,1.744,0.085,NULL,33.800,30.200,1.600,1.500,NULL,NULL,420000000.000,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34983.000,14270.000,2933.000,0.000,1831.000,1474.000,1.000,500.000,35730.000,13568.000,0.000,4864.000,829.000,11.000,3.000,1301.000,35.000,57.000,-8.000,10.000,35335.000,22.000,2.700,7.200,4.700,01/03/2024,2.900,32.000,4.300,22.000
PGC,2023-12-31,2023-12-31,-13.000,16.000,1274.000,415.000,176.000,299.000,8.000,363.000,869.000,1163.000,0.000,23.000,480.000,-13.000,-12.000,2.000,2.000,3624.000,-21.000,-9.000,-9.000,95.000,19.000,3.000,4.000,12.000,2024-03-31,14.850,0.601,0.068,0.017,8.900,8.100,1.000,1.200,0.200,0.300,60342638.000,0,0,5.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PGD,2023-12-31,2023-12-31,-116.000,37.000,1623.000,1232.000,47.000,278.000,2.000,182.000,1402.000,0.000,0.000,68.000,1893.000,-116.000,-12.000,4.000,4.000,9891.000,-36.000,2.000,2.000,266.000,8.000,3.000,7.900,19.000,2024-03-31,37.900,0.518,0.069,0.010,19.600,11.300,2.600,2.000,0.400,0.300,98998266.000,0,0,12.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PGI,2023-12-31,2023-12-31,-203.000,8.000,3787.000,627.000,3.000,628.000,15.000,2389.000,1865.000,0.000,0.000,27.000,5557.000,-203.000,5.000,7.000,7.000,0.000,12.000,10.000,10.000,229.000,23.000,7.000,3.100,12.000,2024-03-31,25.000,0.458,0.061,0.034,11.500,10.000,1.500,1.400,0.800,0.800,110896796.000,0,0,-15.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PGN,2023-12-31,2023-12-31,46.000,43.000,21.000,90.000,67.000,29.000,1.000,3.000,107.000,69.000,1.000,0.000,33.000,46.000,-20.000,17.000,17.000,215.000,-59.000,15.000,15.000,5.000,8.000,2.000,2.500,5.000,2024-03-31,6.900,2.137,0.088,0.052,14.700,8.100,0.600,1.000,0.400,0.400,9464859.000,0,0,25.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PGS,2023-12-31,2023-12-31,-23.000,23.000,820.000,623.000,92.000,383.000,82.000,738.000,1010.000,565.000,22.000,3.000,1139.000,-23.000,-17.000,-3.000,-3.000,5905.000,7.000,-1.000,-1.000,106.000,16.000,2.000,3.900,11.000,2024-03-31,27.000,0.492,0.052,0.009,13.300,14.500,1.400,1.300,0.200,0.200,50000000.000,0,0,-7.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PGT,2023-12-31,2023-12-31,-21.000,64.000,8.000,40.000,0.000,0.000,0.000,14.000,38.000,0.000,0.000,0.000,24.000,-21.000,31.000,1.000,1.000,23.000,-576.000,167.000,167.000,11.000,27.000,49.000,17.800,29.000,2023-12-31,3.900,1.472,0.253,0.412,5.700,-4.800,1.000,1.000,1.600,10.200,9241801.000,0,0,-4.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PGV,2023-12-31,2023-12-31,206.000,17.000,3445.000,9980.000,3095.000,37113.000,25.000,5182.000,15771.000,5335.000,30675.000,957.000,6103.000,206.000,-3.000,6.000,6.000,45862.000,-58.000,NULL,NULL,1065.000,10.000,2.000,1.800,7.000,2024-03-31,21.550,15.161,0.074,0.026,326.700,9.800,1.600,1.200,0.600,0.500,1123468046.000,0,0,7.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PHC,2023-12-31,2023-12-31,181.000,51.000,213.000,1607.000,642.000,326.000,2.000,382.000,670.000,1288.000,137.000,293.000,784.000,181.000,-6.000,15.000,15.000,1808.000,-55.000,-32.000,-32.000,9.000,7.000,0.000,0.300,1.000,2024-03-31,7.090,7.002,0.076,0.030,49.600,12.800,0.500,0.700,0.200,0.200,50681927.000,0,0,8.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PHH,2023-12-31,2023-12-31,-6.000,10.000,14.000,44.000,182.000,0.000,5.000,209.000,227.000,0.000,0.000,174.000,53.000,-6.000,-74.000,-41.000,-41.000,5.000,-101.000,NULL,NULL,0.000,13.000,1.000,0.000,0.000,2024-03-31,1.900,12.763,0.087,3.969,24.300,6.300,0.200,0.600,7.500,1.500,20000000.000,0,0,-2.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PHN,2023-12-31,2023-12-31,-28.000,9.000,40.000,15.000,87.000,11.000,0.000,21.000,147.000,0.000,0.000,0.000,26.000,-28.000,-8.000,4.000,4.000,432.000,39.000,23.000,23.000,51.000,24.000,12.000,29.400,35.000,2024-03-31,56.000,0.121,0.043,0.017,6.800,7.100,2.400,2.100,0.900,0.600,7253911.000,0,0,11.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PHP,2023-12-31,2023-12-31,-28.000,10.000,2162.000,687.000,104.000,1975.000,1621.000,529.000,5736.000,26.000,515.000,4.000,799.000,-28.000,-8.000,1.000,1.000,2156.000,-2.000,9.000,9.000,567.000,35.000,35.000,10.500,13.000,2024-03-31,22.800,0.457,0.055,0.147,10.400,8.200,1.300,1.100,3.400,2.500,326960000.000,0,0,16.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PHR,2023-12-31,2023-12-31,-48.000,3.000,2143.000,193.000,326.000,1780.000,487.000,1232.000,3814.000,277.000,42.000,1471.000,557.000,-48.000,-21.000,-2.000,-2.000,1354.000,-30.000,0.000,0.000,620.000,24.000,49.000,10.700,17.000,2024-03-31,63.900,0.266,0.035,0.101,17.000,9.900,2.200,2.200,6.400,4.500,135499198.000,0,0,5.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PHS,2023-12-31,2023-12-31,-116.000,2.000,3863.000,92.000,0.000,24.000,0.000,62.000,1612.000,1990.000,0.000,0.000,439.000,-116.000,4.000,25.000,25.000,559.000,-26.000,4.000,4.000,45.000,63.000,8.000,1.100,3.000,2024-03-31,14.800,4.029,0.092,0.252,59.600,23.200,1.400,1.300,3.700,4.200,150009819.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PIA,2023-12-31,2023-12-31,-47.000,44.000,32.000,42.000,9.000,2.000,2.000,7.000,69.000,0.000,0.000,2.000,24.000,-47.000,-36.000,1.000,1.000,119.000,-18.000,-7.000,-7.000,13.000,46.000,11.000,13.900,19.000,2024-03-31,28.300,0.278,0.057,0.032,7.900,7.900,1.600,1.800,0.900,0.700,3900000.000,0,0,-8.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PIC,2023-12-31,2023-12-31,4.000,6.000,37.000,26.000,0.000,364.000,11.000,10.000,359.000,0.000,50.000,0.000,38.000,4.000,-8.000,12.000,12.000,138.000,-11.000,6.000,6.000,38.000,48.000,28.000,8.500,11.000,2024-03-31,17.000,1.186,0.090,0.271,20.200,12.600,1.500,1.100,4.600,3.400,33339891.000,0,0,-36.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PID,2022-12-31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000,NULL,NULL,NULL,NULL,NULL,NULL,1.700,0.000,0.000,0.000,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PIS,2023-12-31,2023-12-31,15.000,25.000,54.000,158.000,61.000,66.000,103.000,181.000,375.000,109.000,1.000,87.000,51.000,15.000,-6.000,7.000,7.000,565.000,79.000,13.000,13.000,65.000,13.000,13.000,11.300,19.000,2023-12-31,10.000,0.631,0.072,0.049,6.300,8.100,0.700,0.900,0.500,0.600,27500000.000,0,0,4.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PIT,2023-12-31,2023-12-31,136.000,19.000,6.000,54.000,101.000,63.000,0.000,62.000,109.000,155.000,0.000,0.000,22.000,136.000,-10.000,-17.000,-17.000,709.000,-383.000,-22.000,-22.000,-9.000,10.000,-1.000,-3.100,-8.000,2024-03-31,6.700,-1.965,0.137,0.018,-13.200,10.300,0.900,0.700,0.100,0.100,15199345.000,0,0,-10.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PIV,2023-12-31,2023-12-31,-62.000,23.000,2.000,1.000,0.000,0.000,0.000,1.000,3.000,0.000,0.000,0.000,0.000,-62.000,2618.000,-26.000,-26.000,6.000,-96.000,-26.000,-26.000,-6.000,8.000,-87.000,-177.900,-201.000,2024-03-31,3.900,-22.463,6.788,2.432,-87.600,-6.100,26.500,0.200,9.500,NULL,17324942.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PJC,2023-12-31,2023-12-31,-51.000,18.000,78.000,41.000,8.000,76.000,7.000,22.000,153.000,0.000,0.000,1.000,78.000,-51.000,0.000,1.000,1.000,1201.000,28.000,7.000,7.000,32.000,9.000,3.000,13.700,21.000,2024-03-31,26.500,0.250,0.046,0.006,6.600,8.300,1.200,1.300,0.200,0.200,7326928.000,0,0,1.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PJS,2023-12-31,2023-12-31,-84.000,4.000,113.000,8.000,14.000,76.000,1.000,1.000,133.000,0.000,0.000,1.000,78.000,-84.000,9.000,4.000,4.000,407.000,66.000,24.000,24.000,20.000,43.000,5.000,9.200,15.000,NULL,NULL,0.000,0.000,0.000,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0,0,10.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PJT,2023-12-31,2023-12-31,15.000,5.000,39.000,20.000,49.000,318.000,0.000,5.000,299.000,35.000,48.000,1.000,48.000,15.000,-14.000,7.000,7.000,707.000,-19.000,-13.000,-13.000,19.000,9.000,3.000,4.300,6.000,2024-03-31,10.600,1.255,0.075,0.033,13.300,7.200,0.800,0.800,0.300,0.300,23040717.000,0,0,13.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PLA,2023-12-31,2023-12-31,-45.000,13.000,46.000,17.000,5.000,20.000,1.000,47.000,102.000,0.000,0.000,22.000,11.000,-45.000,10.000,1.000,1.000,55.000,-168.000,NULL,NULL,0.000,31.000,1.000,0.300,0.000,NULL,NULL,0.000,0.000,0.000,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0,0,-9.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PLC,2023-12-31,2023-12-31,51.000,29.000,695.000,1237.000,1373.000,706.000,16.000,213.000,1313.000,1365.000,0.000,24.000,1536.000,51.000,-7.000,2.000,2.000,7961.000,-13.000,-8.000,-8.000,102.000,12.000,1.000,2.400,8.000,2023-12-31,31.000,0.750,0.061,0.010,23.200,14.700,1.900,1.700,0.300,0.300,80798839.000,0,0,3.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PLE,2023-12-31,2023-12-31,-99.000,49.000,19.000,30.000,5.000,7.000,0.000,0.000,20.000,0.000,0.000,21.000,20.000,-99.000,-33.000,-14.000,-14.000,28.000,-86.000,NULL,0.000,0.000,14.000,1.000,0.400,1.000,NULL,9.600,0.000,0.000,0.000,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0,0,-3.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PLO,2022-12-31,2022-12-31,-460.000,7.000,0.000,2.000,1.000,24.000,0.000,7.000,-5.000,22.000,0.000,1.000,16.000,-460.000,14.000,16.000,16.000,94.000,-7.000,NULL,0.000,2.000,13.000,3.000,7.000,-51.000,NULL,NULL,0.000,0.000,0.000,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0,0,41.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PLP,2023-12-31,2023-12-31,83.000,51.000,64.000,896.000,288.000,180.000,7.000,308.000,791.000,704.000,14.000,118.000,116.000,83.000,-37.000,71.000,71.000,1806.000,-67.000,-29.000,-29.000,11.000,8.000,1.000,0.600,1.000,2023-12-31,4.220,-0.776,0.088,0.033,-3.300,5.200,0.400,0.600,0.100,0.200,70000000.000,0,0,85.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
